nerc_region_abbr,nerc_region_desc,sector,year,escalation_factor,source,sector_abbr
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2049,0.994912419,AEO2022 High Renewable Cost,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2049,0.982782893,AEO2022 Low Renewable Cost,res
RMRG,Western Electricity Coordinating Council / Rockies,Residential,2049,0.934947639,AEO2021 Reference,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2049,1.138348776,AEO2022 Reference,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2049,1.186325855,AEO2022 High Growth,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2049,1.091298617,AEO2022 Low Growth,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2049,1.077869524,AEO2022 High Oil Price,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2049,1.153088235,AEO2022 Low Oil Price,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2049,1.105778229,AEO2022 High Oil and Gas Supply,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2049,1.226272944,AEO2022 Low Oil and Gas Supply,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2049,1.155596852,AEO2022 High Renewable Cost,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2049,1.133209271,AEO2022 Low Renewable Cost,res
BASN,Western Electricity Coordinating Council / Basin,Residential,2049,1.103991192,AEO2021 Reference,res
PJMC,PJM / Commonwealth Edison,Residential,2049,0.936965693,AEO2022 Reference,res
PJMC,PJM / Commonwealth Edison,Residential,2049,0.974415276,AEO2022 High Growth,res
PJMC,PJM / Commonwealth Edison,Residential,2049,0.918439892,AEO2022 Low Growth,res
PJMC,PJM / Commonwealth Edison,Residential,2049,0.912450497,AEO2022 High Oil Price,res
PJMC,PJM / Commonwealth Edison,Residential,2049,0.951029671,AEO2022 Low Oil Price,res
PJMC,PJM / Commonwealth Edison,Residential,2049,0.899958556,AEO2022 High Oil and Gas Supply,res
PJMC,PJM / Commonwealth Edison,Residential,2049,1.052080831,AEO2022 Low Oil and Gas Supply,res
PJMC,PJM / Commonwealth Edison,Residential,2049,0.961435507,AEO2022 High Renewable Cost,res
PJMC,PJM / Commonwealth Edison,Residential,2049,0.87401646,AEO2022 Low Renewable Cost,res
PJMC,PJM / Commonwealth Edison,Residential,2049,0.945763041,AEO2021 Reference,res
TRE,Texas Regional Entity,Industrial,2049,0.802811985,AEO2022 Reference,ind
TRE,Texas Regional Entity,Industrial,2049,0.82917332,AEO2022 High Growth,ind
TRE,Texas Regional Entity,Industrial,2049,0.784669992,AEO2022 Low Growth,ind
TRE,Texas Regional Entity,Industrial,2049,0.781847699,AEO2022 High Oil Price,ind
TRE,Texas Regional Entity,Industrial,2049,0.811179808,AEO2022 Low Oil Price,ind
TRE,Texas Regional Entity,Industrial,2049,0.713190917,AEO2022 High Oil and Gas Supply,ind
TRE,Texas Regional Entity,Industrial,2049,1.01757804,AEO2022 Low Oil and Gas Supply,ind
TRE,Texas Regional Entity,Industrial,2049,0.860729628,AEO2022 High Renewable Cost,ind
TRE,Texas Regional Entity,Industrial,2049,0.735689025,AEO2022 Low Renewable Cost,ind
TRE,Texas Regional Entity,Industrial,2049,0.936029588,AEO2021 Reference,ind
FRCC,Florida Reliability Coordinating Council,Industrial,2049,0.85678796,AEO2022 Reference,ind
FRCC,Florida Reliability Coordinating Council,Industrial,2049,0.901336274,AEO2022 High Growth,ind
FRCC,Florida Reliability Coordinating Council,Industrial,2049,0.824695372,AEO2022 Low Growth,ind
FRCC,Florida Reliability Coordinating Council,Industrial,2049,0.843363971,AEO2022 High Oil Price,ind
FRCC,Florida Reliability Coordinating Council,Industrial,2049,0.872420585,AEO2022 Low Oil Price,ind
FRCC,Florida Reliability Coordinating Council,Industrial,2049,0.810778192,AEO2022 High Oil and Gas Supply,ind
FRCC,Florida Reliability Coordinating Council,Industrial,2049,1.074907398,AEO2022 Low Oil and Gas Supply,ind
FRCC,Florida Reliability Coordinating Council,Industrial,2049,0.923591303,AEO2022 High Renewable Cost,ind
FRCC,Florida Reliability Coordinating Council,Industrial,2049,0.84660429,AEO2022 Low Renewable Cost,ind
FRCC,Florida Reliability Coordinating Council,Industrial,2049,0.944094976,AEO2021 Reference,ind
MISW,Midcontinent ISO / West,Industrial,2049,0.846808286,AEO2022 Reference,ind
MISW,Midcontinent ISO / West,Industrial,2049,0.880391729,AEO2022 High Growth,ind
MISW,Midcontinent ISO / West,Industrial,2049,0.803425309,AEO2022 Low Growth,ind
MISW,Midcontinent ISO / West,Industrial,2049,0.805062379,AEO2022 High Oil Price,ind
MISW,Midcontinent ISO / West,Industrial,2049,0.849737652,AEO2022 Low Oil Price,ind
MISW,Midcontinent ISO / West,Industrial,2049,0.810383289,AEO2022 High Oil and Gas Supply,ind
MISW,Midcontinent ISO / West,Industrial,2049,0.899052965,AEO2022 Low Oil and Gas Supply,ind
MISW,Midcontinent ISO / West,Industrial,2049,0.855981229,AEO2022 High Renewable Cost,ind
MISW,Midcontinent ISO / West,Industrial,2049,0.812478982,AEO2022 Low Renewable Cost,ind
MISW,Midcontinent ISO / West,Industrial,2049,0.752544699,AEO2021 Reference,ind
MISC,Midcontinent ISO / Central,Industrial,2049,0.777779667,AEO2022 Reference,ind
MISC,Midcontinent ISO / Central,Industrial,2049,0.80281349,AEO2022 High Growth,ind
MISC,Midcontinent ISO / Central,Industrial,2049,0.754174199,AEO2022 Low Growth,ind
MISC,Midcontinent ISO / Central,Industrial,2049,0.747269815,AEO2022 High Oil Price,ind
MISC,Midcontinent ISO / Central,Industrial,2049,0.791020105,AEO2022 Low Oil Price,ind
MISC,Midcontinent ISO / Central,Industrial,2049,0.73057548,AEO2022 High Oil and Gas Supply,ind
MISC,Midcontinent ISO / Central,Industrial,2049,0.87175257,AEO2022 Low Oil and Gas Supply,ind
MISC,Midcontinent ISO / Central,Industrial,2049,0.82574887,AEO2022 High Renewable Cost,ind
MISC,Midcontinent ISO / Central,Industrial,2049,0.729381538,AEO2022 Low Renewable Cost,ind
MISC,Midcontinent ISO / Central,Industrial,2049,0.780803496,AEO2021 Reference,ind
MISE,Midcontinent ISO / East,Industrial,2049,0.868551395,AEO2022 Reference,ind
MISE,Midcontinent ISO / East,Industrial,2049,0.890705837,AEO2022 High Growth,ind
MISE,Midcontinent ISO / East,Industrial,2049,0.827792824,AEO2022 Low Growth,ind
MISE,Midcontinent ISO / East,Industrial,2049,0.830150955,AEO2022 High Oil Price,ind
MISE,Midcontinent ISO / East,Industrial,2049,0.867786596,AEO2022 Low Oil Price,ind
MISE,Midcontinent ISO / East,Industrial,2049,0.81605092,AEO2022 High Oil and Gas Supply,ind
MISE,Midcontinent ISO / East,Industrial,2049,0.991229731,AEO2022 Low Oil and Gas Supply,ind
MISE,Midcontinent ISO / East,Industrial,2049,0.876278706,AEO2022 High Renewable Cost,ind
MISE,Midcontinent ISO / East,Industrial,2049,0.85148289,AEO2022 Low Renewable Cost,ind
MISE,Midcontinent ISO / East,Industrial,2049,0.848885267,AEO2021 Reference,ind
MISS,Midcontinent ISO / South,Industrial,2049,0.995250843,AEO2022 Reference,ind
MISS,Midcontinent ISO / South,Industrial,2049,1.027531002,AEO2022 High Growth,ind
MISS,Midcontinent ISO / South,Industrial,2049,0.954956987,AEO2022 Low Growth,ind
MISS,Midcontinent ISO / South,Industrial,2049,0.929501237,AEO2022 High Oil Price,ind
MISS,Midcontinent ISO / South,Industrial,2049,1.005241139,AEO2022 Low Oil Price,ind
MISS,Midcontinent ISO / South,Industrial,2049,0.880432341,AEO2022 High Oil and Gas Supply,ind
MISS,Midcontinent ISO / South,Industrial,2049,1.293034747,AEO2022 Low Oil and Gas Supply,ind
MISS,Midcontinent ISO / South,Industrial,2049,1.029640389,AEO2022 High Renewable Cost,ind
MISS,Midcontinent ISO / South,Industrial,2049,1.020678478,AEO2022 Low Renewable Cost,ind
MISS,Midcontinent ISO / South,Industrial,2049,1.003496422,AEO2021 Reference,ind
ISNE,Northeast Power Coordinating Council / New England,Industrial,2049,0.870787,AEO2022 Reference,ind
ISNE,Northeast Power Coordinating Council / New England,Industrial,2049,0.90449079,AEO2022 High Growth,ind
ISNE,Northeast Power Coordinating Council / New England,Industrial,2049,0.848976778,AEO2022 Low Growth,ind
ISNE,Northeast Power Coordinating Council / New England,Industrial,2049,0.826492269,AEO2022 High Oil Price,ind
ISNE,Northeast Power Coordinating Council / New England,Industrial,2049,0.881774423,AEO2022 Low Oil Price,ind
ISNE,Northeast Power Coordinating Council / New England,Industrial,2049,0.830653063,AEO2022 High Oil and Gas Supply,ind
ISNE,Northeast Power Coordinating Council / New England,Industrial,2049,0.981132852,AEO2022 Low Oil and Gas Supply,ind
ISNE,Northeast Power Coordinating Council / New England,Industrial,2049,0.895230976,AEO2022 High Renewable Cost,ind
ISNE,Northeast Power Coordinating Council / New England,Industrial,2049,0.842489719,AEO2022 Low Renewable Cost,ind
ISNE,Northeast Power Coordinating Council / New England,Industrial,2049,0.796095399,AEO2021 Reference,ind
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Industrial,2049,1.043239785,AEO2022 Reference,ind
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Industrial,2049,1.02080889,AEO2022 High Growth,ind
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Industrial,2049,1.071114849,AEO2022 Low Growth,ind
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Industrial,2049,0.997388213,AEO2022 High Oil Price,ind
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Industrial,2049,1.055272158,AEO2022 Low Oil Price,ind
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Industrial,2049,0.982407165,AEO2022 High Oil and Gas Supply,ind
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Industrial,2049,1.178109548,AEO2022 Low Oil and Gas Supply,ind
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Industrial,2049,1.063260734,AEO2022 High Renewable Cost,ind
PJMD,PJM / Dominion,Industrial,2039,0.933297773,AEO2022 High Growth,ind
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Industrial,2049,1.00328204,AEO2022 Low Renewable Cost,ind
NYCW,Northeast Power Coordinating Council / NYC & Long Island,Industrial,2049,1.024790191,AEO2021 Reference,ind
NYUP,Northeast Power Coordinating Council / Upstate New York,Industrial,2049,0.914195396,AEO2022 Reference,ind
NYUP,Northeast Power Coordinating Council / Upstate New York,Industrial,2049,0.936589025,AEO2022 High Growth,ind
NYUP,Northeast Power Coordinating Council / Upstate New York,Industrial,2049,0.909363602,AEO2022 Low Growth,ind
NYUP,Northeast Power Coordinating Council / Upstate New York,Industrial,2049,0.881483674,AEO2022 High Oil Price,ind
NYUP,Northeast Power Coordinating Council / Upstate New York,Industrial,2049,0.924622383,AEO2022 Low Oil Price,ind
NYUP,Northeast Power Coordinating Council / Upstate New York,Industrial,2049,0.855462392,AEO2022 High Oil and Gas Supply,ind
NYUP,Northeast Power Coordinating Council / Upstate New York,Industrial,2049,1.083122499,AEO2022 Low Oil and Gas Supply,ind
NYUP,Northeast Power Coordinating Council / Upstate New York,Industrial,2049,0.956577269,AEO2022 High Renewable Cost,ind
NYUP,Northeast Power Coordinating Council / Upstate New York,Industrial,2049,0.860809073,AEO2022 Low Renewable Cost,ind
NYUP,Northeast Power Coordinating Council / Upstate New York,Industrial,2049,0.950121945,AEO2021 Reference,ind
PJME,PJM / East,Industrial,2049,0.903504263,AEO2022 Reference,ind
PJME,PJM / East,Industrial,2049,0.924620726,AEO2022 High Growth,ind
PJME,PJM / East,Industrial,2049,0.890610601,AEO2022 Low Growth,ind
PJME,PJM / East,Industrial,2049,0.859016017,AEO2022 High Oil Price,ind
PJME,PJM / East,Industrial,2049,0.921803731,AEO2022 Low Oil Price,ind
PJME,PJM / East,Industrial,2049,0.841359219,AEO2022 High Oil and Gas Supply,ind
PJME,PJM / East,Industrial,2049,1.095429429,AEO2022 Low Oil and Gas Supply,ind
PJME,PJM / East,Industrial,2049,0.934686054,AEO2022 High Renewable Cost,ind
PJME,PJM / East,Industrial,2049,0.879049496,AEO2022 Low Renewable Cost,ind
PJME,PJM / East,Industrial,2049,0.927591291,AEO2021 Reference,ind
PJMW,PJM / West,Industrial,2049,0.75051358,AEO2022 Reference,ind
PJMW,PJM / West,Industrial,2049,0.769633573,AEO2022 High Growth,ind
PJMW,PJM / West,Industrial,2049,0.734550942,AEO2022 Low Growth,ind
PJMW,PJM / West,Industrial,2049,0.721390433,AEO2022 High Oil Price,ind
PJMW,PJM / West,Industrial,2049,0.766246859,AEO2022 Low Oil Price,ind
PJMW,PJM / West,Industrial,2049,0.679030699,AEO2022 High Oil and Gas Supply,ind
PJMW,PJM / West,Industrial,2049,0.921793042,AEO2022 Low Oil and Gas Supply,ind
PJMW,PJM / West,Industrial,2049,0.782986444,AEO2022 High Renewable Cost,ind
PJMW,PJM / West,Industrial,2049,0.715712475,AEO2022 Low Renewable Cost,ind
PJMW,PJM / West,Industrial,2049,0.768715751,AEO2021 Reference,ind
PJMD,PJM / Dominion,Industrial,2049,0.911115905,AEO2022 Reference,ind
PJMD,PJM / Dominion,Industrial,2049,0.921649247,AEO2022 High Growth,ind
PJMD,PJM / Dominion,Industrial,2049,0.86041782,AEO2022 Low Growth,ind
PJMD,PJM / Dominion,Industrial,2049,0.842309859,AEO2022 High Oil Price,ind
PJMD,PJM / Dominion,Industrial,2049,0.891887831,AEO2022 Low Oil Price,ind
PJMD,PJM / Dominion,Industrial,2049,0.867347043,AEO2022 High Oil and Gas Supply,ind
PJMD,PJM / Dominion,Industrial,2049,1.018171356,AEO2022 Low Oil and Gas Supply,ind
PJMD,PJM / Dominion,Industrial,2049,0.920692064,AEO2022 High Renewable Cost,ind
PJMD,PJM / Dominion,Industrial,2049,0.858247507,AEO2022 Low Renewable Cost,ind
PJMD,PJM / Dominion,Industrial,2049,0.870664055,AEO2021 Reference,ind
SRCA,SERC Reliability Corporation / East,Industrial,2049,0.91837032,AEO2022 Reference,ind
SRCA,SERC Reliability Corporation / East,Industrial,2049,0.952455148,AEO2022 High Growth,ind
SRCA,SERC Reliability Corporation / East,Industrial,2049,0.896022193,AEO2022 Low Growth,ind
SRCA,SERC Reliability Corporation / East,Industrial,2049,0.883449138,AEO2022 High Oil Price,ind
SRCA,SERC Reliability Corporation / East,Industrial,2049,0.928130389,AEO2022 Low Oil Price,ind
SRCA,SERC Reliability Corporation / East,Industrial,2049,0.892563537,AEO2022 High Oil and Gas Supply,ind
SRCA,SERC Reliability Corporation / East,Industrial,2049,0.980242649,AEO2022 Low Oil and Gas Supply,ind
SRCA,SERC Reliability Corporation / East,Industrial,2049,0.947954146,AEO2022 High Renewable Cost,ind
SRCA,SERC Reliability Corporation / East,Industrial,2049,0.92046781,AEO2022 Low Renewable Cost,ind
SRCA,SERC Reliability Corporation / East,Industrial,2049,0.899774353,AEO2021 Reference,ind
SRSE,SERC Reliability Corporation / Southeast,Industrial,2049,0.806531728,AEO2022 Reference,ind
SRSE,SERC Reliability Corporation / Southeast,Industrial,2049,0.842141534,AEO2022 High Growth,ind
SRSE,SERC Reliability Corporation / Southeast,Industrial,2049,0.769279464,AEO2022 Low Growth,ind
SRSE,SERC Reliability Corporation / Southeast,Industrial,2049,0.776304328,AEO2022 High Oil Price,ind
SRSE,SERC Reliability Corporation / Southeast,Industrial,2049,0.81694182,AEO2022 Low Oil Price,ind
SRSE,SERC Reliability Corporation / Southeast,Industrial,2049,0.779263642,AEO2022 High Oil and Gas Supply,ind
SRSE,SERC Reliability Corporation / Southeast,Industrial,2049,0.893108109,AEO2022 Low Oil and Gas Supply,ind
SRSE,SERC Reliability Corporation / Southeast,Industrial,2049,0.857488536,AEO2022 High Renewable Cost,ind
SRSE,SERC Reliability Corporation / Southeast,Industrial,2049,0.835768178,AEO2022 Low Renewable Cost,ind
SRSE,SERC Reliability Corporation / Southeast,Industrial,2049,0.806304569,AEO2021 Reference,ind
SRCE,SERC Reliability Corporation / Central,Industrial,2049,0.758712606,AEO2022 Reference,ind
SRCE,SERC Reliability Corporation / Central,Industrial,2049,0.796060211,AEO2022 High Growth,ind
SRCE,SERC Reliability Corporation / Central,Industrial,2049,0.736904361,AEO2022 Low Growth,ind
SRCE,SERC Reliability Corporation / Central,Industrial,2049,0.728453215,AEO2022 High Oil Price,ind
SRCE,SERC Reliability Corporation / Central,Industrial,2049,0.761766985,AEO2022 Low Oil Price,ind
SRCE,SERC Reliability Corporation / Central,Industrial,2049,0.723723659,AEO2022 High Oil and Gas Supply,ind
SRCE,SERC Reliability Corporation / Central,Industrial,2049,0.847703128,AEO2022 Low Oil and Gas Supply,ind
SRCE,SERC Reliability Corporation / Central,Industrial,2049,0.768589986,AEO2022 High Renewable Cost,ind
SRCE,SERC Reliability Corporation / Central,Industrial,2049,0.778852092,AEO2022 Low Renewable Cost,ind
SRCE,SERC Reliability Corporation / Central,Industrial,2049,0.749137974,AEO2021 Reference,ind
SPPS,Southwest Power Pool / South,Industrial,2049,1.242583814,AEO2022 Reference,ind
SPPS,Southwest Power Pool / South,Industrial,2049,1.292621127,AEO2022 High Growth,ind
SPPS,Southwest Power Pool / South,Industrial,2049,1.172018674,AEO2022 Low Growth,ind
SPPS,Southwest Power Pool / South,Industrial,2049,1.192770265,AEO2022 High Oil Price,ind
SPPS,Southwest Power Pool / South,Industrial,2049,1.240457673,AEO2022 Low Oil Price,ind
SPPS,Southwest Power Pool / South,Industrial,2049,1.125061052,AEO2022 High Oil and Gas Supply,ind
SPPS,Southwest Power Pool / South,Industrial,2049,1.301429128,AEO2022 Low Oil and Gas Supply,ind
SPPS,Southwest Power Pool / South,Industrial,2049,1.24221891,AEO2022 High Renewable Cost,ind
SPPS,Southwest Power Pool / South,Industrial,2049,1.147941628,AEO2022 Low Renewable Cost,ind
SPPS,Southwest Power Pool / South,Industrial,2049,0.996050326,AEO2021 Reference,ind
SPPC,Southwest Power Pool / Central,Industrial,2049,0.894080217,AEO2022 Reference,ind
SPPC,Southwest Power Pool / Central,Industrial,2049,0.893618634,AEO2022 High Growth,ind
SPPC,Southwest Power Pool / Central,Industrial,2049,0.839630939,AEO2022 Low Growth,ind
SPPC,Southwest Power Pool / Central,Industrial,2049,0.8477013,AEO2022 High Oil Price,ind
SPPC,Southwest Power Pool / Central,Industrial,2049,0.893740057,AEO2022 Low Oil Price,ind
SPPC,Southwest Power Pool / Central,Industrial,2049,0.876183669,AEO2022 High Oil and Gas Supply,ind
SPPC,Southwest Power Pool / Central,Industrial,2049,0.839372123,AEO2022 Low Oil and Gas Supply,ind
SPPC,Southwest Power Pool / Central,Industrial,2049,0.890703105,AEO2022 High Renewable Cost,ind
SPPC,Southwest Power Pool / Central,Industrial,2049,0.865015586,AEO2022 Low Renewable Cost,ind
SPPC,Southwest Power Pool / Central,Industrial,2049,0.809208673,AEO2021 Reference,ind
SPPN,Southwest Power Pool / North,Industrial,2049,1.067513838,AEO2022 Reference,ind
SPPN,Southwest Power Pool / North,Industrial,2049,1.138061105,AEO2022 High Growth,ind
SPPN,Southwest Power Pool / North,Industrial,2049,1.037111717,AEO2022 Low Growth,ind
SPPN,Southwest Power Pool / North,Industrial,2049,1.030877009,AEO2022 High Oil Price,ind
SPPN,Southwest Power Pool / North,Industrial,2049,1.076229911,AEO2022 Low Oil Price,ind
SPPN,Southwest Power Pool / North,Industrial,2049,1.076517907,AEO2022 High Oil and Gas Supply,ind
SPPN,Southwest Power Pool / North,Industrial,2049,1.075689479,AEO2022 Low Oil and Gas Supply,ind
SPPN,Southwest Power Pool / North,Industrial,2049,1.088641039,AEO2022 High Renewable Cost,ind
SPPN,Southwest Power Pool / North,Industrial,2049,1.071735961,AEO2022 Low Renewable Cost,ind
SPPN,Southwest Power Pool / North,Industrial,2049,0.948691763,AEO2021 Reference,ind
SRSG,Western Electricity Coordinating Council / Southwest,Industrial,2049,0.838066574,AEO2022 Reference,ind
SRSG,Western Electricity Coordinating Council / Southwest,Industrial,2049,0.894802985,AEO2022 High Growth,ind
SRSG,Western Electricity Coordinating Council / Southwest,Industrial,2049,0.815012526,AEO2022 Low Growth,ind
SRSG,Western Electricity Coordinating Council / Southwest,Industrial,2049,0.80272415,AEO2022 High Oil Price,ind
SRSG,Western Electricity Coordinating Council / Southwest,Industrial,2049,0.855018317,AEO2022 Low Oil Price,ind
SRSG,Western Electricity Coordinating Council / Southwest,Industrial,2049,0.826928184,AEO2022 High Oil and Gas Supply,ind
SRSG,Western Electricity Coordinating Council / Southwest,Industrial,2049,0.94022196,AEO2022 Low Oil and Gas Supply,ind
SRSG,Western Electricity Coordinating Council / Southwest,Industrial,2049,0.924179271,AEO2022 High Renewable Cost,ind
SRSG,Western Electricity Coordinating Council / Southwest,Industrial,2049,0.843685286,AEO2022 Low Renewable Cost,ind
SRSG,Western Electricity Coordinating Council / Southwest,Industrial,2049,0.864956132,AEO2021 Reference,ind
CANO,Western Electricity Coordinating Council / California North,Industrial,2049,0.909825632,AEO2022 Reference,ind
CANO,Western Electricity Coordinating Council / California North,Industrial,2049,0.93507179,AEO2022 High Growth,ind
CANO,Western Electricity Coordinating Council / California North,Industrial,2049,0.871033386,AEO2022 Low Growth,ind
CANO,Western Electricity Coordinating Council / California North,Industrial,2049,0.861855128,AEO2022 High Oil Price,ind
PJMW,PJM / West,Residential,2046,0.922487957,AEO2021 Reference,res
CANO,Western Electricity Coordinating Council / California North,Industrial,2049,0.913577417,AEO2022 Low Oil Price,ind
CANO,Western Electricity Coordinating Council / California North,Industrial,2049,0.867400743,AEO2022 High Oil and Gas Supply,ind
CANO,Western Electricity Coordinating Council / California North,Industrial,2049,0.976314181,AEO2022 Low Oil and Gas Supply,ind
CANO,Western Electricity Coordinating Council / California North,Industrial,2049,0.919826264,AEO2022 High Renewable Cost,ind
CANO,Western Electricity Coordinating Council / California North,Industrial,2049,0.863220752,AEO2022 Low Renewable Cost,ind
CANO,Western Electricity Coordinating Council / California North,Industrial,2049,0.958733356,AEO2021 Reference,ind
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,0.943692446,AEO2022 Reference,ind
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,0.983410227,AEO2022 High Growth,ind
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,0.890450644,AEO2022 Low Growth,ind
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,0.899327086,AEO2022 High Oil Price,ind
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,0.955575744,AEO2022 Low Oil Price,ind
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,0.908416127,AEO2022 High Oil and Gas Supply,ind
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,1.045428602,AEO2022 Low Oil and Gas Supply,ind
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,0.948628742,AEO2022 High Renewable Cost,ind
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,0.960346824,AEO2022 Low Renewable Cost,ind
CASO,Western Electricity Coordinating Council / California South,Industrial,2049,0.969799306,AEO2021 Reference,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Industrial,2049,0.624795548,AEO2022 Reference,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Industrial,2049,0.66253784,AEO2022 High Growth,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Industrial,2049,0.621970686,AEO2022 Low Growth,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Industrial,2049,0.634594177,AEO2022 High Oil Price,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Industrial,2049,0.626328285,AEO2022 Low Oil Price,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Industrial,2049,0.633828078,AEO2022 High Oil and Gas Supply,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Industrial,2049,0.653108973,AEO2022 Low Oil and Gas Supply,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Industrial,2049,0.653748815,AEO2022 High Renewable Cost,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Industrial,2049,0.605421506,AEO2022 Low Renewable Cost,ind
NWPP,Western Electricity Coordinating Council / Northwest Power Pool,Industrial,2049,0.696707842,AEO2021 Reference,ind
RMRG,Western Electricity Coordinating Council / Rockies,Industrial,2049,0.864560909,AEO2022 Reference,ind
RMRG,Western Electricity Coordinating Council / Rockies,Industrial,2049,0.908922988,AEO2022 High Growth,ind
RMRG,Western Electricity Coordinating Council / Rockies,Industrial,2049,0.815138116,AEO2022 Low Growth,ind
RMRG,Western Electricity Coordinating Council / Rockies,Industrial,2049,0.809546375,AEO2022 High Oil Price,ind
RMRG,Western Electricity Coordinating Council / Rockies,Industrial,2049,0.870169475,AEO2022 Low Oil Price,ind
RMRG,Western Electricity Coordinating Council / Rockies,Industrial,2049,0.817331068,AEO2022 High Oil and Gas Supply,ind
RMRG,Western Electricity Coordinating Council / Rockies,Industrial,2049,0.966509672,AEO2022 Low Oil and Gas Supply,ind
RMRG,Western Electricity Coordinating Council / Rockies,Industrial,2049,0.865813753,AEO2022 High Renewable Cost,ind
RMRG,Western Electricity Coordinating Council / Rockies,Industrial,2049,0.827364541,AEO2022 Low Renewable Cost,ind
RMRG,Western Electricity Coordinating Council / Rockies,Industrial,2049,0.822415207,AEO2021 Reference,ind
BASN,Western Electricity Coordinating Council / Basin,Industrial,2049,0.928782468,AEO2022 Reference,ind
BASN,Western Electricity Coordinating Council / Basin,Industrial,2049,0.953216557,AEO2022 High Growth,ind
BASN,Western Electricity Coordinating Council / Basin,Industrial,2049,0.903264571,AEO2022 Low Growth,ind
BASN,Western Electricity Coordinating Council / Basin,Industrial,2049,0.867680369,AEO2022 High Oil Price,ind
BASN,Western Electricity Coordinating Council / Basin,Industrial,2049,0.943723949,AEO2022 Low Oil Price,ind
BASN,Western Electricity Coordinating Council / Basin,Industrial,2049,0.885534793,AEO2022 High Oil and Gas Supply,ind
BASN,Western Electricity Coordinating Council / Basin,Industrial,2049,1.009819865,AEO2022 Low Oil and Gas Supply,ind
BASN,Western Electricity Coordinating Council / Basin,Industrial,2049,0.950672023,AEO2022 High Renewable Cost,ind
BASN,Western Electricity Coordinating Council / Basin,Industrial,2049,0.89836078,AEO2022 Low Renewable Cost,ind
BASN,Western Electricity Coordinating Council / Basin,Industrial,2049,0.940183032,AEO2021 Reference,ind
PJMC,PJM / Commonwealth Edison,Industrial,2049,0.797238884,AEO2022 Reference,ind
PJMC,PJM / Commonwealth Edison,Industrial,2049,0.828673817,AEO2022 High Growth,ind
PJMC,PJM / Commonwealth Edison,Industrial,2049,0.779524786,AEO2022 Low Growth,ind
PJMC,PJM / Commonwealth Edison,Industrial,2049,0.780370241,AEO2022 High Oil Price,ind
PJMC,PJM / Commonwealth Edison,Industrial,2049,0.815259486,AEO2022 Low Oil Price,ind
PJMC,PJM / Commonwealth Edison,Industrial,2049,0.749296679,AEO2022 High Oil and Gas Supply,ind
PJMC,PJM / Commonwealth Edison,Industrial,2049,0.932105801,AEO2022 Low Oil and Gas Supply,ind
PJMC,PJM / Commonwealth Edison,Industrial,2049,0.832050302,AEO2022 High Renewable Cost,ind
PJMC,PJM / Commonwealth Edison,Industrial,2049,0.735850826,AEO2022 Low Renewable Cost,ind
PJMC,PJM / Commonwealth Edison,Industrial,2049,0.889433044,AEO2021 Reference,ind
TRE,Texas Regional Entity,Commercial,2049,0.801864002,AEO2022 Reference,com
TRE,Texas Regional Entity,Commercial,2049,0.812666063,AEO2022 High Growth,com
TRE,Texas Regional Entity,Commercial,2049,0.794163944,AEO2022 Low Growth,com
TRE,Texas Regional Entity,Commercial,2049,0.768683814,AEO2022 High Oil Price,com
