state,state_fips,county,county_fips,county_id,res1,res2,res3a,res3b,res3c,res3d,res3e,res3f,res4,res5,res6,com1,com2,com3,com4,com5,com6,com7,com8,com9,com10,ind1,ind2,ind3,ind4,ind5,ind6,agr1,rel1,gov1,gov2,edu1,edu2
CT,09,New Haven,009,3061,328032799.63985000,2306169.93608000,40048565.46846000,46506167.40752000,16260047.46975000,12397097.62800000,12701039.70651000,15536699.78756000,2238795.99672000,14024299.91575000,2259572.99244000,24277095.06442000,20391652.01571000,14648335.96781000,43983585.11870000,1600709.99563000,4582797.93044000,6895327.01531000,10840359.03998000,424968.00338000,0.00000000,13717337.95415000,13377977.00968000,2853410.00885000,4075413.99373000,424957.99385000,10357797.99365000,2748589.00416000,7520451.98238000,2407889.00537000,666390.00087000,6771134.99986000,12411814.60416000
CT,09,New London,011,3062,125150285.77954000,3048799.89766000,12241097.84881000,9866243.88249000,5105036.84632000,3066587.92125000,2771135.93852000,2674349.96805000,1593082.00502000,6421000.02878000,1144129.00197000,7651651.00753000,4224807.99363000,3826182.99967000,8088667.02513000,447934.99808000,858329.99804000,1451864.99706000,3616107.01019000,116189.00086000,0.00000000,2930769.99453000,1860485.99903000,854365.98245000,451200.99885000,7859.99990000,3158810.99826000,2943395.99522000,2375143.99506000,1607243.98547000,414979.00083000,2229032.99660000,1798776.98494000
CT,09,Tolland,013,3063,66490191.86195000,741599.97560000,2846489.96013000,4578203.94190000,2923955.90028000,1842329.94085000,865979.97660000,1146149.98632000,395346.99980000,5724700.01236000,207259.00374000,2976147.01248000,1362138.00669000,1617411.00432000,3177090.00691000,197283.99944000,321001.99891000,632053.00250000,1195496.00331000,35093.00006000,0.00000000,1735628.98018000,874041.00362000,134192.00219000,55325.00035000,67320.00076000,1730899.00054000,817538.00168000,1013860.99331000,416972.00613000,126209.00109000,928966.00449000,647671.01490000
CT,09,Windham,015,3064,49783593.84656000,2058969.94025000,4740179.94011000,4263779.94603000,2638691.92229000,1141055.96546000,346391.99064000,445724.99468000,272980.99933000,2243499.99476000,276916.00539000,3291712.00080000,3112648.99569000,1574267.00736000,2144190.00101000,162479.00092000,86883.99946000,522326.99958000,1176293.99879000,18500.99992000,0.00000000,2241266.99970000,1508067.00448000,644506.99882000,587817.99956000,0.00000000,1468069.99782000,1101854.97935000,1036787.00005000,512682.00326000,217585.00311000,921425.99943000,104539.00186000
DC,11,District of Columbia,001,2863,207649380.23896000,124080.00296000,8247959.94901000,20525399.86971000,17164924.34047000,29174600.58066000,23700584.64146000,68631298.35589000,6197697.00935000,18637399.98383000,745824.00094000,12329806.99435000,8456345.01785000,13221410.00053000,63636012.88844000,2028775.02510000,3466771.01358000,5893281.00324000,11525687.02037000,408587.99892000,0.00000000,1791016.00010000,6169297.01786000,666547.00462000,517113.00135000,125378.99883000,3103613.00028000,719865.00196000,23177242.97102000,18549531.05501000,1064743.00148000,7436701.98598000,6607644.01985000
DE,10,Kent,001,2901,82214846.91873000,9853080.21946000,765449.99591000,1149119.99358000,1699180.04908000,2423736.06130000,778600.02524000,549599.97560000,519667.99154000,2065200.01657000,121495.99994000,4410747.00956000,2800844.98429000,2074464.00029000,3030635.99693000,224944.99815000,1192118.03006000,806406.00394000,1690802.00827000,34196.00044000,0.00000000,1387817.00197000,538107.00497000,790294.00180000,173273.99915000,1099.99996000,1504739.00004000,1089256.99571000,1194361.99825000,1219806.00542000,236751.00253000,918299.99866000,325815.00293000
DE,10,New Castle,003,3009,300508985.89488000,6603312.13834000,4326209.97617000,6248339.95506000,8803676.20655000,15004080.30298000,3581560.10464000,7144799.69805000,1892155.99570000,6759299.93686000,1113844.99333000,13654493.00793000,11586512.01535000,8808711.00968000,23760439.01974000,2881052.98303000,1880750.99993000,3792049.01489000,5633298.00219000,238196.00021000,0.00000000,4483404.99175000,4138829.01080000,5843417.05205000,474328.99773000,106168.00075000,5536202.00269000,1430930.99995000,5234773.99473000,3052289.98749000,479225.99532000,4155133.99111000,596405.99907000
DE,10,Sussex,005,2902,145571241.42278000,28320696.61875000,1105649.99418000,2075219.98460000,3513776.08663000,2795632.06699000,996608.03231000,1648799.94204000,1228273.00107000,1134299.99998000,286696.99978000,5768439.02800000,2679524.00094000,2422896.00216000,4081850.00715000,550746.00831000,322819.99943000,949036.00250000,1846532.00513000,44694.00042000,0.00000000,1536120.99221000,1185631.00895000,1036225.00586000,52569.00020000,4300.00007000,2452167.99597000,1253645.00596000,1636952.99591000,493654.00240000,257197.00143000,804950.00085000,111494.00030000
FL,12,Alachua,001,1771,102021798.64678000,11308200.23590000,2961629.98248000,8255519.94475000,10406676.13437000,9989896.18720000,4329016.11352000,3503699.84445000,1170896.98770000,5789699.95513000,328457.99946000,6357582.99027000,3017662.01517000,3605788.00447000,7802806.01121000,381697.99991000,2097276.02354000,1968427.99410000,3105718.01177000,161329.00090000,0.00000000,1113877.99799000,1551821.99995000,271852.99924000,52945.99992000,12916.99998000,2209925.00164000,985305.00268000,3029339.99696000,1092700.99750000,306684.00239000,1432620.99592000,28610316.10055000
FL,12,Baker,003,1762,8859488.23660000,4460112.10536000,83159.99951000,64259.99949000,64120.00180000,12824.00036000,31144.00101000,68699.99695000,53179.00055000,653199.99772000,50717.99969000,440847.00050000,146429.00091000,230576.99866000,241622.99994000,26792.99973000,10301.00021000,50760.00020000,123140.99974000,4409.99987000,0.00000000,71739.00027000,73085.99987000,42273.99924000,3400.00010000,0.00000000,260902.99950000,73120.00064000,244834.00089000,104038.00044000,57225.99899000,142275.00230000,0.00000000
FL,12,Bay,005,1740,93032008.40945000,15207696.32701000,3400109.98202000,4687199.97500000,4744880.10141000,3372712.07068000,2491520.07309000,9343199.76819000,2363180.04094000,1568199.99939000,305675.99841000,5677486.98350000,3691202.00231000,2795996.00849000,5677859.00635000,363901.99884000,1056436.01593000,1349436.00303000,2633434.99617000,77890.00085000,0.00000000,1759960.01056000,1093899.99456000,420944.00329000,296744.00575000,13500.00016000,2472395.99948000,403199.00206000,2138797.99592000,828981.00153000,85233.00065000,962169.00086000,85171.99990000
FL,12,Bradford,007,1763,10962608.28822000,3820536.10223000,96389.99938000,132299.99919000,192360.00540000,128240.00360000,31144.00101000,0.00000000,104170.00053000,613000.00847000,47935.99820000,595125.99657000,202492.00053000,263430.00190000,382169.99739000,27513.99986000,16263.00050000,70211.00090000,183404.99866000,7416.00000000,0.00000000,163879.00093000,81142.99988000,34960.99937000,0.00000000,0.00000000,262013.00061000,87549.00085000,321743.99971000,116925.00007000,23783.99995000,183269.99891000,8774.00017000
FL,12,Brevard,009,1612,316257336.68468000,26055672.58706000,4167449.97843000,7737659.95860000,12875296.23328000,13401080.33748000,9000616.25722000,7488299.72854000,2204176.99526000,3223499.99384000,860441.00718000,15080663.99639000,8221476.02854000,7840213.01738000,18576458.00773000,720865.00142000,6144593.10575000,3723099.00238000,5893322.99234000,309243.99916000,0.00000000,4620062.01492000,3836190.00754000,802190.00234000,101975.00061000,533604.99609000,6705425.99904000,1827164.00954000,6244622.99463000,1785768.00376000,360187.99494000,2323732.99757000,333501.00130000
FL,12,Broward,011,1888,716665950.43337000,25102512.47807000,22543919.88151000,34258139.79160000,41902420.83260000,53796681.06720000,92746833.83109000,111500097.33721000,9013362.99405000,7382600.00447000,2198646.00200000,53493901.95029000,48999016.04232000,31366657.01570000,83780477.05806000,2629989.01149000,4689168.05090000,14193933.02193000,21299966.95099000,1156809.01021000,0.00000000,14766692.04061000,17567363.01561000,5149940.99269000,1048785.00146000,368378.99941000,18884833.96791000,4728192.02385000,19644463.94616000,4191379.97885000,609244.99636000,15816352.05106000,1537275.99539000
FL,12,Calhoun,013,1741,5497353.80844000,2232312.04835000,47249.99975000,139859.99889000,64120.00180000,38472.00108000,0.00000000,0.00000000,5243.00003000,324700.00792000,42051.00059000,305935.99816000,340065.00519000,114341.00090000,150443.00074000,21292.99975000,22041.99982000,62272.99958000,69481.99912000,0.00000000,0.00000000,142701.00065000,81983.99907000,11799.99971000,3674.00009000,0.00000000,103133.99920000,58310.00009000,191471.99827000,162586.00225000,31878.00001000,100686.99865000,0.00000000
FL,12,Charlotte,015,1879,114981037.56805000,13286712.30551000,1648079.99294000,3099599.97058000,3879260.07098000,4154976.08589000,2958680.08063000,1442699.93595000,407141.00169000,1128599.98874000,434424.00233000,4916933.01121000,2054687.01595000,2380677.00665000,4697186.00378000,253966.00003000,331620.00457000,1244434.00429000,1703951.99649000,40418.99929000,0.00000000,766216.00151000,825252.00151000,100234.00095000,46184.00035000,6555.00007000,2513811.00161000,675648.00248000,1627665.99463000,281662.00150000,70939.99917000,624238.99661000,17975.99944000
FL,12,Citrus,017,1772,84854414.99743000,23125128.47875000,623700.00112000,1334339.98883000,1166984.03131000,307776.00864000,155720.00505000,0.00000000,443545.99904000,1135599.99007000,448624.00549000,3623413.99087000,1742057.00666000,1930206.01137000,3844402.97876000,256318.99810000,391618.99239000,846786.00036000,1343760.99843000,29020.00045000,0.00000000,841675.00027000,646022.99986000,100863.00011000,27532.00008000,57580.00015000,1982887.99544000,634653.00075000,1403906.99624000,251729.00137000,116507.99802000,481589.00126000,57672.99975000
FL,12,Clay,019,1747,104326848.80793000,11619528.25261000,294839.99860000,1591379.98909000,2398088.05525000,1359344.03525000,1090040.02768000,549599.97560000,328258.99612000,546899.99388000,115735.00084000,3959335.99469000,2997492.02813000,1987803.99435000,4139647.00288000,167898.00106000,134146.00126000,916514.00051000,1395457.99432000,56080.99997000,0.00000000,1067881.00370000,997723.99850000,677362.00029000,117011.00016000,1554.99995000,1828770.99985000,573744.00393000,1535891.99473000,181267.99915000,112669.99729000,778055.00153000,40547.00070000
FL,12,Collier,021,1889,165743000.80125000,13062240.27968000,5316569.96467000,12829319.93847000,17825360.29817000,18210080.34212000,16506320.31689000,14289599.79261000,1998578.99264000,2415100.02147000,707648.00913000,9965358.98177000,4890267.98685000,5260641.00743000,12872194.01640000,643379.00097000,716285.00308000,2348514.99818000,5250567.99740000,102332.99939000,0.00000000,1721802.99434000,2023948.00483000,266776.99939000,203883.00240000,23109.99974000,4989888.99822000,1708012.00089000,3170774.99356000,483621.99779000,214777.00188000,890361.99976000,343629.99503000
FL,12,Columbia,023,1764,23291577.81241000,12640368.26860000,495179.99611000,427139.99833000,532196.01446000,371896.01044000,218008.00707000,0.00000000,327379.00242000,971200.01834000,138800.00034000,1639644.99629000,834435.00095000,669486.00110000,1205011.99640000,58954.00017000,114060.99886000,386098.99936000,415168.99890000,11662.99987000,0.00000000,1253868.99408000,163691.00091000,46878.00103000,6374.00000000,0.00000000,743475.99951000,263027.00238000,739365.00239000,190612.00075000,34662.00044000,289093.99935000,246634.99832000
FL,12,DeSoto,027,1880,12147137.32681000,5677224.12770000,334529.99770000,438479.99654000,410368.00863000,38472.00108000,93432.00303000,0.00000000,79707.00094000,858600.00307000,9778.99965000,1129595.00031000,361983.99597000,265246.00110000,396254.99855000,36204.99968000,96301.00202000,165914.99778000,209610.99998000,1390.99999000,0.00000000,295702.99975000,48189.00032000,24481.00061000,3674.00002000,1554.99995000,265514.99979000,477004.00133000,365565.99920000,177705.99961000,24289.00023000,128683.99936000,7918.00022000
FL,12,Dixie,029,1748,6849237.03948000,5272272.11839000,26459.99986000,75599.99940000,0.00000000,12824.00036000,0.00000000,0.00000000,46990.00011000,180200.00297000,0.00000000,259403.99551000,248276.00112000,114125.00075000,173238.99916000,9951.00034000,0.00000000,12332.99973000,95020.99883000,3851.99988000,0.00000000,126087.99839000,39939.00098000,11299.99990000,4001.00011000,0.00000000,74514.99960000,46040.00009000,79295.99952000,53458.99974000,8132.00015000,79937.99917000,1177.00000000
FL,12,Duval,031,1749,440689174.09576000,24253128.50609000,6669809.96235000,13883939.88955000,21672560.42570000,28405160.48356000,15914584.38563000,13121699.41745000,3696815.99324000,10278799.97197000,956059.00624000,25598536.03134000,26256411.05534000,15166122.00301000,36946273.00205000,1300982.99843000,4965533.95230000,5455418.00180000,9158174.99922000,306797.00319000,0.00000000,7321977.00969000,5611573.01067000,2285101.98467000,335358.00196000,194096.99991000,10007712.98819000,2293032.01002000,12504843.97483000,2231022.00129000,223258.99974000,3800771.00041000,1889328.99675000
FL,12,Escambia,033,1632,155332271.24170000,11748120.27133000,4192019.97649000,5696459.97399000,5937512.12298000,4206272.08164000,3643848.10657000,4534199.82919000,1500428.99476000,9321799.97894000,767940.99512000,9680562.99371000,6420343.00378000,5223504.00501000,10319595.01187000,366995.00078000,2155569.05242000,2083346.01450000,3859159.00090000,149633.00143000,0.00000000,2955088.98766000,1809607.00289000,543399.99681000,104001.99918000,17163.99994000,4527008.99638000,909840.00076000,4950502.99462000,1404954.99650000,296581.99981000,1339357.98741000,1532436.93907000
FL,12,Flagler,035,1613,68803837.51842000,2571840.06298000,451709.99666000,589679.99897000,391132.01002000,666848.01680000,965464.01983000,1236599.96035000,413514.00729000,297599.99852000,79243.00106000,1368478.99755000,727791.99925000,906737.00364000,2359367.99839000,88483.00143000,132894.00042000,403039.99914000,716099.99962000,9654.00010000,0.00000000,533686.99582000,411360.00268000,79622.99935000,78872.99906000,33275.99963000,1100706.99550000,451437.99713000,553269.99995000,135620.00011000,37479.00052000,183112.00038000,80570.99915000
FL,12,Franklin,037,1732,9112091.35433000,1855560.04214000,211679.99913000,279719.99755000,500136.01116000,141064.00396000,0.00000000,0.00000000,182757.99918000,222999.99332000,16497.99967000,440709.99842000,280406.00143000,147732.00121000,433475.00138000,33383.99954000,17980.99977000,51772.00017000,165551.99967000,4172.99998000,0.00000000,39498.99974000,16703.00017000,89961.99874000,999.99997000,2500.00009000,184306.00016000,36570.00027000,272161.99858000,100839.00091000,16167.99989000,88309.99965000,0.00000000
FL,12,Gadsden,039,1742,19306984.51452000,6343872.12621000,213569.99861000,434699.99640000,275716.00774000,128240.00360000,62288.00202000,0.00000000,81735.99956000,740499.99476000,81889.99844000,1122895.00802000,989504.00199000,542896.00093000,638002.99710000,42749.99975000,372326.01547000,87141.00040000,254337.99913000,2460.99997000,0.00000000,438845.00154000,648757.00330000,143822.00152000,4299.99995000,19299.99924000,435564.99984000,367831.00205000,730328.99990000,276097.99707000,53957.99995000,288401.00039000,48471.99930000
FL,12,Gilchrist,041,1773,5319903.01781000,4253688.09753000,47249.99972000,26459.99979000,12824.00036000,0.00000000,0.00000000,0.00000000,45718.99843000,234600.00133000,39161.99970000,206773.99939000,143946.00121000,141478.00081000,211166.00135000,16157.00007000,0.00000000,48660.99949000,74444.99938000,0.00000000,0.00000000,118096.00004000,23604.99977000,0.00000000,0.00000000,0.00000000,169948.99956000,125012.00106000,127645.99916000,71592.99839000,7704.00010000,93677.00107000,5724.99990000
FL,12,Glades,043,1893,3902583.01997000,4544712.09786000,153089.99947000,68039.99946000,128240.00312000,0.00000000,0.00000000,0.00000000,29902.00000000,149499.99845000,0.00000000,112293.00059000,64265.00132000,29179.99974000,123168.99931000,3959.00011000,0.00000000,15140.00005000,50414.00053000,0.00000000,0.00000000,72779.00119000,7044.00001000,4999.99989000,3500.00012000,0.00000000,86243.00102000,78147.99938000,73305.99919000,97616.00050000,19257.99998000,54363.00059000,0.00000000
FL,12,Gulf,045,1743,9885426.06036000,2351880.05481000,289169.99891000,306179.99879000,153888.00384000,102592.00288000,62288.00202000,0.00000000,119848.00094000,418199.99599000,32526.99959000,297300.00139000,215282.00326000,179598.00114000,404384.00071000,25357.99978000,0.00000000,46588.99981000,128199.99980000,0.00000000,0.00000000,92977.99991000,37288.00042000,56765.00004000,6710.99991000,0.00000000,242391.99991000,63611.00007000,292773.99949000,139503.99844000,34766.00033000,65474.99940000,5777.99988000
FL,12,Hamilton,047,1765,4428553.52662000,2869632.06507000,113399.99938000,86939.99931000,153888.00432000,12824.00036000,0.00000000,0.00000000,74919.99880000,353800.01123000,16049.99971000,236224.99744000,117503.00211000,123462.00031000,151795.00042000,20195.00000000,23116.99963000,28469.99985000,70969.00062000,0.00000000,0.00000000,61458.00026000,15162.00035000,28100.00036000,3299.99995000,0.00000000,50564.99998000,75910.00035000,155375.00033000,77141.00152000,8774.00017000,87914.00064000,0.00000000
FL,12,Hardee,049,1881,9300210.04340000,3185472.07555000,156869.99909000,325079.99815000,250068.00749000,102592.00288000,0.00000000,0.00000000,77039.99915000,407800.00686000,26712.99971000,605442.99749000,259008.00089000,342016.00022000,414559.99955000,17227.99995000,23005.00041000,71020.00012000,167143.00004000,1103.00004000,0.00000000,162934.00052000,62569.00142000,9521.00001000,17356.00030000,13054.99995000,178630.99941000,387671.00287000,391590.99984000,159930.00222000,34239.99942000,148874.99791000,11341.99965000
FL,12,Hendry,051,1890,11642312.28676000,6473592.13646000,570779.99606000,215459.99877000,314188.00834000,128240.00360000,93432.00303000,0.00000000,116688.00023000,497800.00048000,0.00000000,803283.98900000,505548.00098000,374213.00026000,529910.99473000,36273.00001000,21399.99962000,125646.00041000,318646.99790000,5670.99989000,0.00000000,215276.99839000,63505.99952000,120701.00074000,46355.00053000,3800.00001000,273185.99988000,518501.99797000,301433.99956000,114049.00163000,1498.00003000,174331.99930000,17227.00024000
FL,12,Hernando,053,1774,105801890.12684000,17117400.36295000,549989.99714000,861839.99325000,814324.02284000,333424.00840000,311440.01010000,137399.99390000,269214.00068000,670000.00169000,192734.00180000,4028013.99086000,1955144.01797000,2171960.00443000,3765029.00141000,182526.00109000,186290.99845000,1283036.99170000,1440051.99980000,43113.99998000,0.00000000,871599.99717000,545338.99996000,125864.99997000,114337.00021000,31576.99925000,2007332.99398000,773855.00339000,1498562.99672000,551176.00140000,97966.99921000,683714.99620000,11418.99997000
FL,12,Highlands,055,1894,53041867.59664000,17068896.35297000,1494989.98784000,1084859.99071000,1045156.02550000,846384.01992000,498304.01616000,549599.97560000,479221.00134000,961999.99846000,363270.99822000,2685214.99206000,1510106.00362000,1276599.00404000,2070419.99785000,137646.99952000,445961.99094000,763221.99801000,905326.99643000,22856.00033000,0.00000000,528589.00080000,672481.99676000,258363.99963000,24798.00010000,74800.00115000,1227977.99760000,1049839.99857000,1362575.99626000,242369.99895000,110306.99973000,464267.99707000,98974.00189000
FL,12,Hillsborough,057,1882,587709262.55637000,48048289.00088000,10839149.92515000,20400659.84880000,28623168.54766000,43370768.76605000,21458216.51935000,19029899.29239000,4201728.00205000,10321200.03985000,1162760.98920000,33633498.93249000,31235440.04141000,17410797.02630000,64623588.04345000,3387767.03045000,4097622.99461000,8044270.98358000,12342886.99637000,444839.99972000,0.00000000,8463769.01764000,9115366.00446000,4518494.00980000,929332.00221000,388513.00106000,12425090.97113000,4844307.01293000,12430538.97071000,4222064.98679000,810861.99288000,6035988.95996000,7807419.08254000
FL,12,Holmes,059,1733,8242077.81273000,3168552.06478000,115289.99961000,128519.99923000,102592.00288000,25648.00072000,0.00000000,0.00000000,26982.99971000,313600.00753000,18725.00038000,337614.99869000,141960.00219000,248552.00152000,233907.00156000,15836.00009000,23977.00072000,43273.00026000,84951.00077000,0.00000000,0.00000000,121978.00012000,141426.99950000,3099.99989000,11899.99962000,0.00000000,135995.99982000,89520.00080000,244501.99940000,98001.00070000,33517.00024000,100542.99957000,0.00000000
FL,12,Indian River,061,1895,88361996.01235000,6885312.12898000,1814399.98898000,2422979.99596000,4610228.08669000,4180624.08470000,2055504.05898000,1648799.92679000,1021292.99866000,612299.99580000,203463.99948000,4579286.96389000,1932781.00635000,2037975.00448000,5329033.98689000,228736.00061000,145627.99638000,1157943.99500000,1979513.00104000,62459.00025000,0.00000000,1830630.99688000,602908.99828000,139371.99959000,75655.00050000,7554.99995000,2394491.00443000,1294503.00810000,1703710.00091000,413987.00012000,23085.99973000,623041.99956000,49147.99991000
FL,12,Jackson,063,1744,21628417.53405000,6484872.14112000,419579.99755000,309959.99802000,282128.00792000,89768.00252000,31144.00101000,68699.99695000,164490.00138000,1181000.00740000,165642.99986000,1709740.98482000,531122.00423000,630370.00088000,904533.00186000,99991.00047000,181900.00725000,221969.99984000,328691.00011000,6518.00012000,0.00000000,868613.99311000,189615.00054000,67001.99983000,78200.00005000,0.00000000,385675.00018000,275763.00077000,947474.99781000,284221.00002000,46973.00044000,347981.00005000,56495.99971000
FL,12,Jefferson,065,1753,6192297.76424000,2613576.04500000,20789.99989000,64259.99949000,96180.00270000,51296.00144000,31144.00101000,0.00000000,36304.99985000,216700.00011000,22897.99953000,465412.99891000,164171.99972000,172760.00122000,269622.99909000,5670.99998000,0.00000000,38145.99978000,77895.00090000,0.00000000,0.00000000,82739.99871000,107843.00300000,43199.99981000,0.00000000,0.00000000,130368.99979000,127098.99981000,195170.99893000,70425.00058000,10164.99972000,84887.99850000,0.00000000
FL,12,Lafayette,067,1754,3057048.76999000,1502496.03243000,28349.99985000,15119.99988000,6412.00018000,12824.00036000,0.00000000,0.00000000,5959.99994000,244200.00004000,1497.99997000,99466.99748000,126570.99716000,37077.99988000,60034.00079000,8453.00007000,0.00000000,12411.99986000,9620.00025000,0.00000000,0.00000000,68500.00000000,41299.99924000,76599.99847000,3599.99990000,0.00000000,33734.99967000,129331.00017000,38992.99915000,56380.99886000,2782.00006000,46116.99849000,0.00000000
FL,12,Lake,069,1750,163268691.76178000,36033960.75544000,2613869.99005000,3194099.97760000,2769984.07149000,2500680.07112000,2491520.07312000,961799.97255000,906368.99616000,1471200.01335000,237491.00123000,7193051.00855000,4290635.99532000,4816127.01944000,6659565.99093000,353380.00136000,1391341.00859000,1858889.00435000,2207371.99079000,63416.00042000,0.00000000,2135751.99957000,1069808.00253000,905519.99889000,109351.00183000,17300.00020000,3398653.99663000,6115128.01725000,3009262.99363000,677892.00186000,163606.99818000,1059307.00569000,26108.00062000
FL,12,Lee,071,1883,390083229.90408000,44314608.88611000,9432989.94387000,12625199.92002000,17293164.36412000,23711576.47623000,19651864.46075000,13602599.59432000,4785767.98129000,3938800.01528000,517696.00271000,17785314.01523000,9848282.01487000,8698775.02357000,21906471.00203000,947843.99933000,869499.00516000,4098400.00956000,6898844.99397000,179753.99925000,0.00000000,4510809.99265000,3349427.99565000,635158.99988000,232232.00082000,690629.99778000,9573940.00202000,2725664.00695000,5655447.98571000,1086694.99347000,284573.99977000,1892643.99976000,1132005.98290000
FL,12,Leon,073,1755,131461191.95875000,13186320.28930000,4021919.97338000,7367219.95695000,7264796.17191000,7553336.15529000,4578168.12161000,3641099.85360000,938648.99247000,6138000.00574000,356936.99976000,7086414.01564000,4268431.99960000,4623543.00112000,11710255.98381000,531506.00449000,625900.00150000,1807524.00612000,3121258.00211000,140635.99949000,0.00000000,827629.99783000,1573149.00097000,183301.99953000,16000.00019000,59787.00001000,2748970.99607000,788445.00200000,4034022.97938000,4379557.02319000,247760.99973000,1411958.99390000,1512296.00290000
FL,12,Levy,075,1775,14923674.84034000,10532136.23257000,311849.99827000,257039.99796000,275716.00774000,38472.00108000,62288.00202000,0.00000000,228595.00026000,190099.99895000,12946.99991000,1185600.00383000,350989.00280000,495529.00235000,680885.00035000,57994.00018000,13482.00035000,104729.99987000,361330.99989000,1391.00003000,0.00000000,917133.99968000,118431.00049000,32499.99993000,26957.00027000,0.00000000,438604.00165000,354626.00155000,620453.99973000,164785.00135000,32348.00041000,208207.99884000,0.00000000
FL,12,Liberty,077,1734,2903124.75859000,1710048.04527000,22679.99988000,7559.99994000,0.00000000,25648.00072000,0.00000000,0.00000000,38917.00005000,220599.99609000,11147.99977000,76162.99988000,73615.99911000,80902.00108000,143802.00074000,6740.99993000,0.00000000,24657.00000000,23004.99999000,0.00000000,0.00000000,165820.00137000,5901.00002000,4300.00019000,0.00000000,0.00000000,83461.00002000,16009.99988000,56347.00009000,182417.00207000,4387.00008000,61953.00006000,0.00000000
FL,12,Madison,079,1756,7236904.53887000,3499056.07280000,151199.99920000,132299.99895000,269304.00612000,64120.00180000,31144.00101000,0.00000000,18189.99959000,333099.99370000,23326.00033000,332523.00044000,377775.99856000,168641.00059000,167462.99850000,28262.00032000,32099.99847000,51084.00036000,78907.99985000,15514.99995000,0.00000000,145889.00135000,290954.99163000,9799.99996000,80400.00010000,0.00000000,52621.99986000,81920.00047000,250632.00083000,147981.00013000,34955.99978000,114222.99874000,20329.99969000
FL,12,Manatee,081,1884,173011528.46064000,32514600.64165000,6526169.96704000,5949719.95342000,9105040.17635000,8284304.18441000,5668208.11105000,4671599.82308000,945254.99567000,2416699.99077000,374379.00152000,8111827.99027000,4590867.00997000,3811093.01716000,9238862.01516000,565170.99971000,722046.00864000,1979438.99194000,3209107.98369000,73865.99988000,0.00000000,3270344.99735000,3200907.00404000,602264.00025000,125039.99994000,258328.00229000,4041837.00465000,1598590.00028000,3494887.99093000,1072541.01496000,138695.00020000,1314623.99508000,229394.99928000
FL,12,Marion,083,1776,177070130.94608000,41585976.96537000,2226419.98728000,3987899.96906000,4565344.08496000,2026192.04631000,1183472.03835000,893099.96035000,949137.99883000,1910800.00414000,296502.99925000,8585519.95100000,5267783.00982000,4405782.01172000,8017394.99833000,410535.00284000,695077.00116000,1727458.99980000,3204598.98857000,72823.99989000,0.00000000,3165355.01838000,1650523.99986000,689026.00145000,149804.99930000,33252.99992000,3773404.99849000,2785838.00355000,3205753.99758000,641798.00849000,130642.99911000,1468960.00055000,60455.00008000
FL,12,Martin,085,1896,85754336.73048000,8859312.18147000,1787939.99410000,3107159.97744000,4212684.08595000,7732872.17358000,2865248.08129000,686999.96950000,451235.99769000,1311600.00543000,332860.00224000,5916642.99958000,2654735.01039000,2589758.00159000,6750210.01806000,315751.00256000,452181.00560000,1343024.00070000,2451117.00938000,78060.00080000,0.00000000,1404038.00512000,1138466.99973000,151571.00165000,78374.99984000,28241.99982000,2354653.00299000,1356070.00907000,2436441.97573000,314985.99834000,132456.00070000,544733.99744000,10165.00004000
FL,12,Miami-Dade,086,1891,879680706.46626000,15882240.34143000,19642769.90252000,32394599.78875000,45236660.92887000,55335561.25481000,83839650.10817000,184871696.44346000,14582216.01927000,17284799.94801000,2768662.99677000,69816973.91511000,94073020.23251000,39777775.08190000,118307664.02002000,4733519.00307000,10163490.92693000,20513820.99404000,31803416.91314000,841565.99961000,0.00000000,19575353.03642000,22891539.98950000,6731009.99681000,1159364.99257000,290649.00177000,20910673.96484000,13345535.03721000,23348311.96928000,6062205.99016000,808815.99022000,10657545.98600000,5068267.98510000
FL,12,Monroe,087,1614,56345232.61861000,8980008.21401000,1942919.99080000,2199959.98493000,2808456.05628000,1500408.04016000,1588344.04764000,1167899.94815000,3104094.99543000,1145299.99369000,81760.99981000,4067425.00121000,1658152.99752000,1589290.00647000,4891638.01554000,204357.00097000,128410.00194000,638367.00097000,2578612.00951000,36017.99990000,0.00000000,460287.00229000,514427.00098000,131826.00021000,13088.00000000,10500.00027000,1408738.00048000,407651.00508000,1141401.00125000,723877.99951000,218820.00148000,426052.00012000,34347.00108000
FL,12,Nassau,089,1751,40259412.63237000,8458872.18838000,523529.99841000,899639.99536000,1128512.02400000,577080.00950000,498304.01232000,824399.97865000,251670.00152000,260699.99962000,114495.99920000,1402069.00438000,523595.00204000,644892.00049000,1479971.00181000,80194.00056000,56933.99970000,277043.00185000,780751.99611000,16296.99977000,0.00000000,502203.00285000,120270.00006000,68061.99885000,11465.00003000,0.00000000,588736.99876000,195129.99990000,719513.99614000,180004.00111000,38692.00078000,248487.99979000,0.00000000
FL,12,Okaloosa,091,1735,108777023.73962000,7187616.16047000,1844639.99153000,3787559.96755000,4058796.08271000,2295496.04721000,3394696.09849000,6320399.82614000,1406767.01435000,2411999.97619000,291407.00077000,6326865.99186000,3210157.00461000,3132017.00893000,7022292.01610000,360108.00344000,319626.99489000,1351778.99070000,2672476.99453000,106434.99982000,0.00000000,1197459.00292000,1342876.99699000,102597.99999000,32233.00003000,30764.99979000,2822734.99328000,591863.00236000,2307136.99562000,1494362.00640000,171975.99896000,877942.00343000,130539.99925000
